Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome
100.0,2.0,54.5,220.0,54.7,258.0,50.0,106.0,49.3,71.0,47.3,264.0,,,48.2,421.0,58.0,50.0,50.3,169.0,True
49.3,509.0,53.8,26.0,65.7,143.0,66.7,6.0,42.9,21.0,60.0,10.0,49.3,75.0,53.9,165.0,54.4,397.0,64.7,68.0,False
59.0,61.0,75.5,49.0,63.0,27.0,45.8,24.0,47.8,115.0,49.4,89.0,50.0,4.0,37.5,24.0,0.0,3.0,43.4,129.0,True
49.0,200.0,62.8,43.0,66.7,6.0,68.8,32.0,51.8,695.0,75.0,4.0,0.0,2.0,0.0,3.0,60.0,15.0,45.3,53.0,True
28.6,7.0,66.7,6.0,53.2,534.0,12.5,8.0,55.1,187.0,41.7,12.0,52.4,21.0,,,73.1,26.0,44.2,43.0,False
55.6,9.0,40.7,27.0,50.0,72.0,52.6,38.0,58.3,211.0,50.0,6.0,37.0,27.0,100.0,1.0,36.4,11.0,47.8,115.0,False
57.6,66.0,25.0,4.0,38.5,13.0,50.0,2.0,49.3,71.0,52.5,550.0,55.0,160.0,75.0,12.0,75.0,4.0,46.9,98.0,False
55.6,36.0,55.4,175.0,55.6,390.0,51.3,39.0,52.9,70.0,0.0,1.0,52.1,543.0,50.0,100.0,,,20.0,5.0,True
55.6,18.0,55.3,47.0,61.3,186.0,100.0,4.0,61.6,185.0,53.0,464.0,56.4,39.0,41.7,12.0,73.1,26.0,52.8,1005.0,True
72.7,11.0,40.0,5.0,100.0,1.0,36.0,50.0,50.0,2.0,57.1,56.0,52.1,213.0,0.0,1.0,34.6,26.0,14.3,7.0,True
50.0,14.0,48.4,91.0,49.4,425.0,75.0,4.0,64.7,68.0,52.1,828.0,51.6,62.0,57.1,21.0,63.0,92.0,56.1,148.0,True
0.0,1.0,68.0,25.0,20.0,5.0,16.7,6.0,44.3,97.0,51.6,31.0,63.6,11.0,58.1,241.0,50.0,84.0,47.8,115.0,False
39.5,38.0,53.5,43.0,42.9,35.0,,,52.3,583.0,51.1,376.0,59.3,140.0,58.1,241.0,50.0,8.0,54.5,11.0,False
50.0,4.0,47.1,34.0,48.0,25.0,51.9,52.0,41.2,17.0,50.8,185.0,54.1,896.0,51.0,104.0,,,47.8,115.0,False
55.6,9.0,54.1,896.0,31.6,19.0,57.1,35.0,60.0,20.0,52.9,454.0,50.0,10.0,62.1,29.0,56.6,53.0,64.7,68.0,False
57.1,434.0,45.5,11.0,57.1,77.0,14.3,7.0,47.8,115.0,49.0,51.0,47.1,17.0,55.1,403.0,63.0,27.0,65.9,88.0,True
60.0,20.0,55.0,20.0,40.0,75.0,50.0,10.0,55.0,20.0,49.3,753.0,63.1,103.0,56.2,616.0,66.7,15.0,47.8,115.0,True
57.6,278.0,53.7,244.0,51.6,446.0,19.0,21.0,47.8,115.0,50.0,24.0,55.5,800.0,53.3,15.0,33.3,6.0,57.2,222.0,False
50.0,10.0,64.3,42.0,49.4,425.0,,,47.2,392.0,53.1,179.0,56.5,184.0,55.6,36.0,100.0,4.0,25.0,4.0,False
,,58.5,41.0,37.5,24.0,69.7,66.0,0.0,4.0,51.7,205.0,54.5,22.0,60.0,15.0,58.8,17.0,54.7,106.0,False
52.6,604.0,55.2,29.0,37.5,8.0,100.0,4.0,54.6,152.0,51.1,262.0,,,54.0,100.0,30.0,10.0,56.9,357.0,True
55.8,242.0,40.0,10.0,60.1,303.0,70.4,54.0,52.4,103.0,0.0,9.0,53.0,166.0,50.0,8.0,57.7,520.0,47.8,115.0,True
55.7,158.0,49.7,147.0,50.7,580.0,100.0,4.0,48.3,29.0,0.0,2.0,52.6,931.0,33.3,3.0,65.7,35.0,69.1,55.0,True
55.0,20.0,,,64.6,48.0,50.0,8.0,56.1,132.0,69.2,26.0,66.7,3.0,,,58.8,17.0,75.0,4.0,False
50.0,96.0,,,53.3,602.0,85.7,7.0,,,73.3,15.0,53.7,82.0,57.1,49.0,50.6,87.0,52.4,84.0,True
61.4,44.0,25.0,4.0,,,,,51.4,179.0,66.7,3.0,51.3,875.0,53.3,602.0,58.8,17.0,33.3,6.0,False
50.3,189.0,,,0.0,1.0,0.0,1.0,66.7,27.0,100.0,1.0,51.2,389.0,64.3,14.0,85.7,7.0,58.5,82.0,False
66.7,9.0,46.7,15.0,33.3,18.0,58.8,17.0,66.7,3.0,50.0,6.0,80.0,10.0,63.1,187.0,52.0,731.0,55.5,191.0,False
40.5,37.0,40.0,5.0,51.4,587.0,28.6,14.0,49.3,71.0,55.7,158.0,55.6,18.0,56.8,176.0,100.0,1.0,47.4,19.0,False
0.0,1.0,57.1,7.0,44.4,18.0,50.0,4.0,45.3,53.0,50.0,4.0,56.5,246.0,50.0,26.0,100.0,1.0,52.7,292.0,False
42.9,77.0,66.7,24.0,50.7,217.0,38.9,18.0,56.9,153.0,51.9,214.0,57.0,86.0,38.1,42.0,58.8,17.0,60.0,10.0,True
54.7,340.0,,,53.1,145.0,73.1,26.0,,,50.0,6.0,58.8,68.0,,,,,39.4,33.0,True
55.6,27.0,25.0,4.0,40.0,15.0,73.1,26.0,43.8,16.0,33.3,36.0,50.0,4.0,25.0,4.0,33.3,3.0,40.0,20.0,True
,,64.2,109.0,50.0,2.0,58.8,17.0,55.1,69.0,40.0,50.0,53.7,406.0,50.0,26.0,52.9,537.0,,,True
63.6,11.0,54.5,55.0,54.0,161.0,50.0,118.0,54.9,122.0,51.9,52.0,40.0,15.0,51.0,408.0,85.7,7.0,,,False
56.0,116.0,47.9,163.0,50.0,6.0,40.6,32.0,61.8,165.0,52.5,118.0,51.3,302.0,57.5,391.0,73.1,26.0,,,True
55.0,80.0,50.0,334.0,,,73.1,26.0,54.6,119.0,0.0,1.0,58.6,290.0,33.3,9.0,40.0,5.0,50.2,225.0,True
54.7,137.0,54.1,109.0,61.1,203.0,50.0,4.0,,,50.2,408.0,50.0,4.0,80.0,5.0,49.0,51.0,59.1,93.0,False
,,38.5,13.0,50.8,65.0,57.3,103.0,,,53.8,260.0,50.0,6.0,60.7,28.0,73.1,26.0,55.9,34.0,False
60.0,85.0,56.9,65.0,29.6,27.0,52.9,17.0,58.5,118.0,53.8,26.0,79.3,29.0,48.4,31.0,73.1,26.0,76.9,13.0,True
33.3,6.0,37.5,80.0,50.0,16.0,58.8,17.0,37.5,8.0,55.6,169.0,56.3,206.0,100.0,1.0,50.0,6.0,66.7,3.0,False
25.0,4.0,62.5,80.0,66.7,3.0,58.8,17.0,46.7,15.0,50.0,4.0,50.0,28.0,,,50.0,4.0,89.5,19.0,False
53.4,58.0,100.0,1.0,65.2,46.0,85.7,7.0,50.0,30.0,62.5,24.0,69.2,13.0,62.5,8.0,63.6,33.0,47.1,17.0,True
,,60.0,20.0,33.3,3.0,43.0,114.0,51.1,45.0,58.8,17.0,50.0,4.0,54.7,53.0,73.1,26.0,52.1,121.0,False
,,51.3,80.0,43.8,16.0,73.1,26.0,53.5,43.0,56.0,116.0,,,49.6,117.0,47.2,36.0,54.2,118.0,True
59.2,147.0,45.5,11.0,53.8,533.0,50.0,4.0,0.0,5.0,58.7,269.0,58.9,175.0,57.1,7.0,73.1,26.0,51.7,29.0,False
43.3,30.0,59.0,283.0,53.5,359.0,41.2,17.0,66.7,30.0,,,100.0,3.0,52.4,21.0,73.1,26.0,57.9,57.0,False
60.0,5.0,50.0,2.0,51.6,31.0,73.1,26.0,51.7,787.0,45.2,62.0,0.0,3.0,62.3,53.0,55.6,9.0,50.0,42.0,True
60.8,51.0,45.7,35.0,50.0,6.0,58.3,12.0,66.3,98.0,38.6,44.0,51.2,402.0,51.5,33.0,73.1,26.0,62.0,92.0,False
0.0,1.0,53.6,610.0,62.5,32.0,0.0,1.0,80.0,5.0,50.0,4.0,63.5,337.0,69.0,29.0,58.8,17.0,16.7,6.0,False
57.3,398.0,33.3,6.0,51.9,291.0,73.1,26.0,48.4,258.0,21.1,19.0,66.7,6.0,30.0,10.0,50.0,2.0,66.7,6.0,False
50.0,4.0,56.5,23.0,43.8,112.0,73.1,26.0,,,60.2,103.0,0.0,2.0,0.0,1.0,42.1,38.0,28.6,7.0,True
30.0,20.0,16.7,6.0,26.2,65.0,73.1,26.0,41.2,262.0,33.3,6.0,54.1,37.0,25.0,4.0,59.6,47.0,61.8,89.0,True
,,33.3,6.0,57.6,139.0,53.5,43.0,0.0,1.0,100.0,3.0,61.4,57.0,57.1,7.0,58.8,17.0,100.0,1.0,False
54.6,282.0,57.6,59.0,63.5,96.0,49.0,51.0,53.3,107.0,33.3,3.0,49.5,99.0,,,50.0,4.0,0.0,1.0,True
50.0,2.0,0.0,2.0,50.0,10.0,0.0,2.0,0.0,1.0,54.3,151.0,60.0,25.0,61.0,159.0,50.0,4.0,52.7,419.0,False
53.3,383.0,53.9,165.0,55.8,285.0,100.0,1.0,100.0,1.0,49.7,153.0,47.0,149.0,53.9,102.0,0.0,3.0,49.5,309.0,True
60.0,35.0,0.0,5.0,0.0,1.0,53.1,64.0,0.0,1.0,100.0,3.0,52.1,211.0,66.7,12.0,71.4,7.0,100.0,1.0,False
57.9,126.0,50.0,38.0,0.0,1.0,85.7,7.0,50.0,2.0,53.5,585.0,59.5,37.0,54.8,31.0,60.4,101.0,44.4,9.0,False
54.5,11.0,50.7,460.0,48.5,326.0,58.8,17.0,88.9,9.0,51.6,91.0,44.4,9.0,0.0,1.0,53.9,499.0,30.0,10.0,True
42.9,7.0,71.4,7.0,50.0,8.0,52.2,203.0,57.8,45.0,66.7,3.0,55.1,156.0,66.7,3.0,58.8,17.0,56.9,357.0,False
57.1,14.0,60.9,23.0,66.7,3.0,58.8,17.0,56.9,357.0,,,56.0,705.0,61.8,68.0,52.9,510.0,72.7,11.0,True
46.7,15.0,37.9,29.0,49.4,170.0,33.3,3.0,27.8,18.0,61.3,62.0,64.7,17.0,100.0,2.0,58.8,17.0,55.5,299.0,False
51.5,272.0,58.4,166.0,49.7,972.0,54.5,11.0,61.9,63.0,65.1,175.0,47.4,19.0,49.7,664.0,,,47.8,115.0,True
56.3,16.0,50.0,6.0,37.2,43.0,56.5,23.0,47.8,115.0,45.8,214.0,59.2,142.0,100.0,6.0,,,50.0,8.0,False
49.4,233.0,100.0,1.0,59.7,119.0,60.4,197.0,64.7,68.0,39.1,23.0,59.1,93.0,46.7,15.0,58.4,399.0,47.1,17.0,True
50.8,132.0,42.9,14.0,0.0,1.0,0.0,1.0,60.0,25.0,57.1,14.0,62.1,29.0,25.0,8.0,61.1,18.0,50.0,14.0,False
,,55.5,191.0,50.0,6.0,37.5,8.0,47.8,23.0,62.4,85.0,57.1,375.0,55.8,43.0,54.5,11.0,64.7,68.0,False
100.0,5.0,71.4,14.0,57.1,91.0,54.5,55.0,41.7,12.0,40.0,15.0,37.5,8.0,0.0,2.0,50.0,4.0,47.8,115.0,True
38.3,60.0,57.1,792.0,60.0,10.0,59.9,232.0,49.3,71.0,56.1,196.0,67.5,40.0,40.0,10.0,0.0,2.0,58.8,17.0,True
100.0,4.0,50.0,6.0,58.3,12.0,83.3,6.0,38.5,13.0,47.8,115.0,67.5,40.0,58.3,12.0,80.0,5.0,0.0,1.0,True
,,0.0,1.0,44.4,18.0,0.0,1.0,47.8,115.0,51.8,255.0,,,50.0,2.0,51.9,1291.0,58.6,87.0,False
47.8,115.0,66.7,6.0,,,58.3,115.0,63.1,111.0,55.4,56.0,40.0,5.0,33.3,3.0,77.8,9.0,54.9,466.0,True
47.1,153.0,87.5,8.0,50.9,281.0,52.5,183.0,56.3,16.0,60.2,98.0,55.2,154.0,42.1,19.0,59.3,27.0,49.3,71.0,True
52.8,72.0,53.3,30.0,50.6,433.0,80.0,15.0,51.6,62.0,58.6,128.0,,,75.0,4.0,52.2,23.0,60.0,25.0,True
100.0,4.0,50.8,126.0,53.5,419.0,54.1,170.0,60.0,25.0,,,54.6,238.0,45.8,83.0,28.6,7.0,41.7,24.0,True
61.1,203.0,53.0,791.0,57.7,355.0,54.9,102.0,75.0,4.0,55.1,158.0,0.0,1.0,54.1,37.0,0.0,3.0,0.0,4.0,True
48.8,41.0,41.7,36.0,54.1,233.0,48.4,62.0,60.0,25.0,53.3,15.0,64.5,31.0,51.4,245.0,,,55.0,60.0,True
44.1,68.0,40.0,5.0,50.5,111.0,50.0,10.0,45.3,53.0,54.6,414.0,60.0,10.0,65.2,23.0,54.7,201.0,100.0,1.0,False
68.3,60.0,,,72.7,11.0,57.1,35.0,60.0,25.0,54.1,37.0,43.8,48.0,60.0,5.0,50.0,10.0,41.2,17.0,True
54.7,369.0,,,44.4,9.0,46.4,28.0,53.2,139.0,53.8,119.0,58.6,266.0,57.2,145.0,49.5,202.0,60.0,25.0,False
0.0,1.0,55.6,36.0,0.0,1.0,50.2,233.0,59.8,246.0,59.3,246.0,100.0,2.0,42.9,7.0,66.7,6.0,60.0,25.0,False
46.2,26.0,62.5,24.0,33.3,6.0,,,0.0,3.0,55.9,102.0,,,50.0,18.0,66.7,9.0,49.3,71.0,False
50.0,2.0,35.0,20.0,56.3,176.0,75.0,4.0,100.0,1.0,46.4,28.0,47.1,34.0,,,56.6,83.0,60.0,25.0,True
,,0.0,1.0,47.8,115.0,28.6,14.0,58.7,92.0,52.5,550.0,61.9,139.0,52.1,146.0,43.8,32.0,62.5,8.0,False
52.9,17.0,70.0,20.0,0.0,2.0,25.0,4.0,61.5,26.0,56.3,32.0,50.0,14.0,100.0,1.0,55.6,36.0,60.0,25.0,False
45.0,40.0,51.5,97.0,57.3,171.0,50.0,30.0,60.0,25.0,55.3,76.0,0.0,1.0,56.2,281.0,59.1,22.0,58.8,80.0,True
61.3,62.0,50.0,18.0,,,54.1,74.0,53.7,581.0,0.0,3.0,58.1,31.0,61.6,125.0,51.8,193.0,60.0,25.0,True
56.8,169.0,44.4,18.0,58.8,238.0,56.1,285.0,,,76.9,26.0,0.0,5.0,52.3,149.0,50.0,12.0,60.0,25.0,True
51.7,205.0,77.3,22.0,,,100.0,4.0,73.9,23.0,75.0,4.0,60.0,15.0,50.0,14.0,51.9,27.0,64.7,68.0,True
,,52.5,550.0,42.9,42.0,62.5,40.0,60.0,25.0,63.9,36.0,50.0,2.0,52.0,25.0,53.3,45.0,50.0,2.0,False
50.0,2.0,0.0,2.0,62.5,32.0,50.0,76.0,60.0,25.0,71.9,32.0,100.0,1.0,86.4,22.0,55.8,86.0,56.3,32.0,False
52.8,504.0,50.0,4.0,44.7,103.0,50.0,4.0,80.0,5.0,58.8,34.0,63.5,52.0,25.0,12.0,59.7,124.0,49.3,71.0,True
56.4,165.0,55.2,645.0,56.2,73.0,25.9,27.0,44.1,59.0,100.0,2.0,54.5,33.0,,,55.0,131.0,51.6,761.0,False
56.3,80.0,54.5,33.0,57.9,330.0,55.0,40.0,50.0,10.0,14.3,7.0,47.6,21.0,49.2,118.0,33.3,3.0,52.2,23.0,True
,,50.0,2.0,64.9,57.0,33.3,3.0,50.0,6.0,66.7,3.0,54.5,33.0,71.4,7.0,,,50.0,6.0,False
82.6,23.0,73.2,41.0,49.3,69.0,50.0,2.0,56.4,39.0,,,60.9,46.0,40.0,5.0,53.0,166.0,53.1,465.0,True
41.7,72.0,25.0,8.0,0.0,3.0,0.0,1.0,50.0,2.0,50.0,16.0,54.5,33.0,53.3,45.0,45.2,31.0,51.8,139.0,False
64.0,203.0,20.0,5.0,59.1,257.0,46.0,226.0,47.1,17.0,56.6,378.0,33.3,3.0,0.0,1.0,53.1,1055.0,41.9,31.0,True
33.3,6.0,20.0,10.0,45.7,81.0,51.6,636.0,47.5,80.0,52.3,308.0,40.0,5.0,67.6,37.0,56.9,65.0,,,False
53.7,121.0,60.2,128.0,64.4,73.0,50.0,26.0,52.8,458.0,66.7,18.0,54.5,33.0,0.0,3.0,57.1,35.0,0.0,1.0,True
42.9,7.0,58.3,12.0,0.0,1.0,68.4,98.0,75.0,8.0,49.6,1039.0,40.0,15.0,42.4,66.0,60.2,304.0,47.8,23.0,False
52.9,102.0,52.6,135.0,,,100.0,2.0,41.7,24.0,62.0,71.0,54.5,33.0,55.4,65.0,33.3,9.0,66.7,3.0,True
55.0,20.0,54.5,33.0,52.7,74.0,,,52.7,537.0,36.8,38.0,63.6,22.0,56.3,32.0,55.7,79.0,55.0,129.0,True
60.7,56.0,52.0,25.0,58.8,160.0,73.3,15.0,70.0,10.0,58.1,74.0,54.5,33.0,,,48.0,50.0,100.0,2.0,False
46.3,41.0,47.6,21.0,58.9,314.0,48.2,83.0,54.5,913.0,28.6,14.0,41.2,17.0,0.0,1.0,50.0,174.0,58.5,82.0,True
53.7,434.0,0.0,7.0,,,47.2,229.0,,,57.4,47.0,47.6,21.0,53.1,32.0,,,44.4,9.0,False
73.3,15.0,54.5,33.0,33.3,6.0,55.6,18.0,50.0,2.0,65.4,26.0,0.0,1.0,,,55.6,18.0,28.6,7.0,True
56.5,85.0,57.1,77.0,,,26.7,30.0,41.1,73.0,59.4,143.0,54.5,33.0,31.8,22.0,56.0,352.0,30.4,23.0,False
56.5,85.0,58.4,197.0,,,51.0,249.0,36.4,11.0,53.0,83.0,54.5,33.0,40.0,10.0,52.1,71.0,44.4,18.0,False
57.4,108.0,42.9,28.0,54.6,108.0,35.7,14.0,25.0,8.0,40.0,5.0,54.5,33.0,65.0,60.0,49.2,65.0,100.0,4.0,False
49.3,69.0,54.5,33.0,66.7,9.0,48.9,47.0,14.3,7.0,100.0,1.0,69.0,58.0,62.5,16.0,59.7,62.0,58.4,137.0,False
0.0,1.0,63.1,130.0,52.8,1151.0,50.4,121.0,53.5,1151.0,49.3,69.0,,,42.1,19.0,50.0,4.0,53.2,466.0,False
63.2,19.0,40.0,15.0,50.0,6.0,53.3,184.0,60.0,15.0,33.3,3.0,57.5,127.0,57.9,214.0,53.1,32.0,57.0,342.0,False
58.2,98.0,57.1,387.0,50.0,6.0,48.1,27.0,42.9,21.0,54.1,920.0,77.8,9.0,55.4,325.0,50.0,12.0,50.0,6.0,False
20.0,5.0,53.5,536.0,54.5,22.0,0.0,4.0,73.0,74.0,50.6,85.0,55.0,222.0,50.7,533.0,,,54.0,350.0,False
72.7,22.0,47.6,21.0,,,47.1,17.0,33.3,3.0,53.6,802.0,69.2,13.0,69.8,63.0,58.7,138.0,60.0,25.0,False
56.4,413.0,47.6,21.0,40.0,15.0,54.3,105.0,52.5,162.0,55.1,49.0,55.6,63.0,52.7,814.0,66.7,12.0,63.4,71.0,False
51.4,278.0,47.6,21.0,61.4,44.0,65.0,20.0,54.4,901.0,58.3,84.0,0.0,1.0,45.5,11.0,45.8,24.0,54.2,155.0,True
0.0,1.0,53.8,1004.0,56.0,25.0,,,57.9,337.0,51.3,39.0,47.6,21.0,100.0,3.0,67.5,40.0,50.7,440.0,False
20.0,5.0,50.0,18.0,54.4,206.0,58.1,93.0,,,33.3,6.0,52.1,146.0,0.0,1.0,48.3,29.0,47.2,125.0,True
80.0,5.0,47.6,21.0,52.8,53.0,49.8,281.0,,,62.5,16.0,,,50.0,64.0,55.3,38.0,48.4,31.0,True
,,,,54.6,582.0,49.2,59.0,28.6,63.0,33.3,6.0,66.2,77.0,63.3,30.0,75.0,4.0,57.5,120.0,False
45.7,81.0,36.4,11.0,25.0,12.0,59.1,22.0,50.6,77.0,54.2,24.0,55.2,1755.0,33.3,6.0,66.7,12.0,40.0,75.0,False
33.3,3.0,54.5,495.0,55.9,585.0,38.9,18.0,54.4,171.0,0.0,1.0,58.2,55.0,27.8,18.0,56.3,32.0,50.0,8.0,True
50.4,1070.0,54.8,62.0,,,50.0,78.0,48.0,25.0,59.2,71.0,53.4,58.0,54.5,33.0,56.9,137.0,77.3,22.0,False
72.7,11.0,44.4,9.0,40.7,27.0,0.0,2.0,50.7,438.0,64.7,17.0,59.6,47.0,48.3,29.0,60.9,23.0,45.5,88.0,False
56.1,164.0,54.8,62.0,50.8,250.0,51.9,81.0,11.1,18.0,33.3,18.0,52.1,259.0,54.5,402.0,80.8,52.0,72.4,58.0,False
52.8,1057.0,25.0,8.0,,,71.4,28.0,58.8,34.0,40.0,5.0,,,51.9,54.0,,,0.0,1.0,True
60.0,5.0,54.8,62.0,54.7,719.0,49.0,51.0,58.1,277.0,100.0,1.0,53.1,32.0,37.5,32.0,62.5,16.0,80.0,10.0,False
46.4,28.0,71.9,96.0,50.0,2.0,52.5,276.0,0.0,1.0,28.6,21.0,58.2,55.0,60.8,74.0,63.0,27.0,50.0,2.0,False
52.8,746.0,47.6,21.0,,,51.2,215.0,50.5,95.0,52.1,119.0,50.0,70.0,53.4,1058.0,46.3,294.0,50.0,18.0,True
55.0,40.0,58.2,55.0,62.1,116.0,77.8,9.0,60.8,181.0,33.3,6.0,42.2,166.0,44.4,27.0,53.3,30.0,,,True
61.0,182.0,53.3,184.0,63.3,90.0,0.0,2.0,57.4,61.0,100.0,1.0,58.2,55.0,62.1,116.0,77.8,9.0,60.8,181.0,False
64.7,102.0,58.2,55.0,80.0,20.0,,,62.9,35.0,53.6,780.0,50.0,4.0,45.8,24.0,51.2,43.0,50.0,2.0,True
55.0,20.0,58.2,55.0,12.5,8.0,56.9,466.0,60.6,66.0,66.3,80.0,60.0,155.0,75.0,4.0,75.0,8.0,25.0,8.0,False
67.7,93.0,40.0,15.0,20.0,5.0,53.8,398.0,50.7,201.0,80.0,5.0,,,47.3,74.0,52.5,244.0,50.9,110.0,False
54.2,83.0,40.0,15.0,43.4,53.0,51.0,153.0,42.9,28.0,55.0,100.0,,,47.3,74.0,60.3,131.0,61.3,243.0,False
56.1,98.0,53.3,15.0,25.0,12.0,66.7,39.0,65.0,20.0,52.3,415.0,40.0,15.0,61.5,26.0,,,66.7,3.0,False
55.7,282.0,59.3,81.0,49.9,1995.0,,,36.4,11.0,44.0,25.0,58.2,55.0,51.0,96.0,51.6,889.0,45.5,22.0,True
53.3,377.0,58.2,55.0,25.0,4.0,45.8,83.0,,,60.9,138.0,47.8,46.0,54.2,24.0,53.9,76.0,50.6,87.0,False
54.4,423.0,58.2,55.0,45.5,11.0,54.1,514.0,0.0,1.0,40.0,10.0,,,59.5,205.0,66.7,6.0,56.2,194.0,False
58.0,81.0,0.0,2.0,50.0,354.0,40.0,10.0,63.8,47.0,57.1,14.0,58.2,55.0,68.9,61.0,46.2,13.0,66.7,6.0,False
52.2,46.0,58.3,12.0,56.1,41.0,59.8,87.0,48.4,31.0,53.6,69.0,58.2,55.0,0.0,8.0,0.0,4.0,42.5,40.0,True
54.8,252.0,58.2,55.0,57.6,59.0,50.0,28.0,36.4,11.0,53.6,802.0,56.2,338.0,0.0,1.0,58.3,12.0,53.6,552.0,True
50.6,237.0,58.2,55.0,43.0,79.0,50.0,6.0,50.0,2.0,0.0,1.0,56.5,23.0,55.4,92.0,48.9,186.0,52.9,34.0,True
20.0,15.0,58.2,55.0,55.0,20.0,44.2,43.0,45.8,48.0,73.2,41.0,54.5,167.0,58.3,96.0,46.4,56.0,54.9,1066.0,False
56.5,478.0,55.3,94.0,50.0,6.0,49.7,916.0,53.1,966.0,66.7,3.0,50.0,8.0,51.7,441.0,,,48.7,119.0,True
47.1,17.0,58.2,55.0,48.0,25.0,51.7,58.0,68.3,41.0,,,66.7,9.0,64.2,53.0,48.6,397.0,66.7,57.0,False
55.0,120.0,46.2,13.0,56.0,216.0,,,57.1,49.0,52.2,2328.0,58.2,55.0,53.5,260.0,55.6,9.0,50.3,151.0,False
47.6,185.0,62.5,16.0,55.8,428.0,70.6,51.0,50.0,2.0,52.2,2328.0,58.2,55.0,,,,,52.9,367.0,False
45.7,46.0,58.2,55.0,16.7,6.0,34.5,29.0,50.7,438.0,57.7,123.0,44.8,29.0,55.6,507.0,62.3,260.0,54.5,22.0,False
54.9,164.0,58.2,55.0,60.7,28.0,81.3,32.0,44.6,101.0,54.4,423.0,57.1,112.0,53.4,818.0,48.6,37.0,0.0,3.0,True
39.0,59.0,58.2,55.0,48.4,273.0,47.7,65.0,60.0,25.0,51.6,897.0,,,60.9,23.0,51.8,255.0,51.7,528.0,True
52.7,467.0,58.2,55.0,47.3,55.0,46.3,80.0,52.5,80.0,54.5,167.0,0.0,3.0,60.4,96.0,45.5,22.0,43.5,23.0,True
59.1,308.0,53.6,125.0,62.2,82.0,68.2,44.0,52.6,660.0,,,58.2,55.0,0.0,1.0,51.7,29.0,67.9,28.0,True
52.6,643.0,54.5,33.0,53.8,873.0,53.6,194.0,56.3,327.0,53.4,146.0,50.3,143.0,48.7,491.0,48.2,85.0,57.1,56.0,False
53.1,275.0,45.8,24.0,53.8,80.0,59.3,135.0,54.3,941.0,40.0,5.0,56.3,16.0,70.6,17.0,61.9,139.0,48.1,54.0,False
56.7,90.0,47.6,21.0,51.4,35.0,46.0,341.0,0.0,3.0,48.4,31.0,48.8,281.0,45.5,11.0,47.6,63.0,50.0,34.0,False
100.0,2.0,40.0,5.0,58.1,62.0,42.3,26.0,66.2,68.0,12.5,8.0,56.3,16.0,33.3,3.0,63.2,19.0,41.1,112.0,True
35.3,17.0,58.0,162.0,58.8,340.0,55.6,36.0,66.7,24.0,52.6,19.0,46.2,39.0,66.7,3.0,,,44.3,115.0,False
,,56.3,16.0,,,,,56.9,466.0,55.8,52.0,55.6,593.0,66.7,3.0,57.7,26.0,46.8,62.0,False
56.5,402.0,56.3,16.0,35.3,17.0,50.0,4.0,60.0,115.0,54.0,642.0,,,50.0,6.0,50.0,6.0,,,True
62.4,117.0,,,55.9,227.0,58.7,315.0,88.9,9.0,50.0,10.0,56.3,16.0,48.4,273.0,35.7,14.0,37.5,8.0,True
55.4,370.0,53.2,77.0,40.9,22.0,58.1,43.0,45.7,92.0,51.5,97.0,56.3,16.0,42.4,59.0,47.4,38.0,48.0,25.0,False
54.6,346.0,51.5,68.0,0.0,1.0,50.0,8.0,55.7,106.0,53.3,257.0,56.3,16.0,75.0,4.0,42.9,14.0,45.7,92.0,False
54.5,33.0,58.2,55.0,52.4,330.0,51.7,29.0,64.6,48.0,29.4,17.0,54.1,739.0,,,57.1,14.0,0.0,1.0,True
0.0,2.0,60.6,71.0,50.7,497.0,53.7,259.0,50.0,22.0,62.5,24.0,56.3,16.0,56.1,280.0,,,61.5,26.0,False
55.8,138.0,54.1,37.0,62.3,324.0,,,52.2,205.0,52.1,557.0,56.3,16.0,54.4,79.0,66.7,9.0,43.5,23.0,False
63.6,11.0,51.6,155.0,69.6,56.0,45.3,75.0,52.2,617.0,,,56.3,16.0,0.0,1.0,40.0,5.0,28.6,42.0,True
52.2,113.0,56.3,16.0,33.3,3.0,35.1,37.0,,,60.9,151.0,74.1,27.0,48.3,29.0,48.1,27.0,47.2,144.0,False
47.1,34.0,52.5,1532.0,75.0,68.0,45.9,74.0,0.0,5.0,36.4,11.0,56.3,16.0,83.3,6.0,53.7,164.0,41.8,55.0,False
55.9,34.0,60.0,20.0,85.7,7.0,72.3,47.0,16.7,12.0,58.6,29.0,66.7,21.0,53.4,1021.0,48.3,147.0,,,True
26.7,15.0,0.0,2.0,50.0,12.0,56.6,272.0,60.7,56.0,,,56.3,16.0,100.0,1.0,48.3,147.0,55.0,596.0,False
,,53.0,415.0,44.4,27.0,50.5,204.0,53.6,220.0,52.2,2328.0,56.3,16.0,58.8,148.0,52.1,219.0,54.2,48.0,False
50.0,2.0,54.2,24.0,56.5,299.0,60.3,1746.0,,,0.0,1.0,33.3,6.0,51.6,31.0,,,30.7,202.0,True
