,Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg
900,51.7,559.0,53.7,589.0,50.7,75.0,,,46.4,69.0,41.4,29.0,,,55.3,94.0,58.9,185.0,42.9,28.0,True,50.63,49.62,1.0100000000000051,50.63,49.62
901,56.8,322.0,,,52.8,445.0,52.4,63.0,56.7,418.0,55.8,156.0,56.9,578.0,39.3,28.0,,,50.9,1650.0,True,54.68,50.72,3.960000000000001,54.68,50.72
902,61.9,21.0,53.1,734.0,56.2,258.0,41.2,17.0,66.7,3.0,57.4,458.0,,,55.4,83.0,45.0,20.0,53.1,32.0,False,55.82,52.72,3.1000000000000014,55.82,52.72
903,0.0,2.0,,,58.9,129.0,51.9,27.0,56.8,329.0,42.9,14.0,33.3,3.0,58.0,326.0,51.0,51.0,50.0,2.0,False,41.9,47.04,-5.140000000000001,41.9,47.04
904,60.0,20.0,59.4,32.0,50.6,160.0,45.5,33.0,41.7,48.0,47.4,19.0,60.0,10.0,56.0,100.0,63.9,183.0,54.5,11.0,False,51.44,56.36,-4.920000000000002,51.44,56.36
905,62.6,107.0,60.9,128.0,48.9,930.0,60.2,93.0,52.3,86.0,61.0,490.0,77.8,18.0,52.5,295.0,37.5,16.0,55.7,106.0,False,56.98,56.9,0.0799999999999983,56.98,56.9
906,62.6,107.0,81.9,83.0,55.6,759.0,61.9,21.0,59.0,144.0,,,56.9,188.0,52.5,1851.0,49.8,279.0,43.7,158.0,True,64.2,50.72,13.480000000000004,64.2,50.72
907,51.6,31.0,50.0,8.0,53.3,92.0,66.7,3.0,47.5,59.0,57.1,77.0,59.4,32.0,54.5,11.0,,,66.7,6.0,True,53.82,59.42,-5.600000000000001,53.82,59.42
908,58.2,256.0,56.1,442.0,83.3,6.0,50.0,182.0,46.9,32.0,0.0,1.0,53.7,54.0,66.7,3.0,54.6,119.0,56.3,160.0,True,58.9,46.26,12.64,58.9,46.26
909,54.0,387.0,58.4,154.0,37.5,16.0,63.6,11.0,58.8,119.0,62.6,107.0,40.0,30.0,50.7,416.0,,,52.5,1150.0,False,54.46,51.45,3.009999999999998,54.46,51.45
910,54.7,161.0,48.7,298.0,53.5,546.0,60.5,76.0,52.9,875.0,62.6,107.0,40.1,177.0,48.4,62.0,60.0,15.0,33.3,12.0,True,54.06,48.88,5.18,54.06,48.88
911,62.6,107.0,60.0,15.0,55.3,311.0,48.7,193.0,55.7,97.0,64.3,42.0,42.9,14.0,63.0,119.0,100.0,1.0,80.0,35.0,False,56.46,70.04,-13.580000000000005,56.46,70.04
912,62.6,107.0,54.5,156.0,63.8,130.0,52.6,19.0,57.6,59.0,65.0,40.0,56.0,75.0,36.4,11.0,42.9,35.0,68.3,60.0,True,58.22,53.72,4.5,58.22,53.72
913,25.0,4.0,61.4,197.0,0.0,3.0,59.0,334.0,,,62.6,107.0,55.6,529.0,75.0,20.0,45.5,11.0,62.9,70.0,False,36.35,60.32,-23.97,36.35,60.32
914,0.0,3.0,54.8,31.0,42.9,21.0,,,47.9,96.0,64.3,42.0,56.3,213.0,56.0,91.0,57.6,33.0,60.3,68.0,False,36.4,58.9,-22.5,36.4,58.9
915,65.0,103.0,52.8,724.0,41.7,36.0,78.6,14.0,52.9,17.0,0.0,3.0,57.8,483.0,56.6,327.0,66.8,244.0,51.2,529.0,True,58.2,46.48,11.720000000000006,58.2,46.48
916,65.0,103.0,51.8,652.0,54.2,24.0,,,60.5,38.0,62.6,107.0,52.0,50.0,55.8,77.0,55.1,69.0,44.2,43.0,True,57.88,53.94,3.940000000000005,57.88,53.94
917,,,57.9,489.0,0.0,1.0,,,53.3,45.0,62.6,107.0,,,43.8,16.0,60.6,221.0,100.0,3.0,False,37.07,66.75,-29.68,37.07,66.75
918,64.0,25.0,50.7,71.0,57.7,369.0,50.6,168.0,57.5,261.0,62.6,107.0,52.3,44.0,50.0,20.0,75.0,16.0,52.6,38.0,False,56.1,58.5,-2.3999999999999986,56.1,58.5
919,66.7,12.0,52.7,566.0,,,46.2,26.0,53.8,745.0,62.6,107.0,57.5,146.0,59.8,82.0,33.3,6.0,50.0,2.0,False,54.85,52.64,2.210000000000001,54.85,52.64
920,62.6,107.0,42.9,49.0,50.0,20.0,47.7,281.0,52.2,324.0,65.8,149.0,45.5,11.0,39.4,33.0,54.1,342.0,56.3,16.0,False,51.08,52.22,-1.1400000000000006,51.08,52.22
921,60.1,153.0,65.2,46.0,48.1,129.0,54.1,342.0,50.0,2.0,62.6,107.0,62.5,16.0,,,,,47.6,21.0,True,55.5,57.57,-2.0700000000000003,55.5,57.57
922,62.6,107.0,40.0,10.0,100.0,4.0,55.6,9.0,65.0,137.0,40.0,25.0,,,33.3,3.0,68.2,22.0,50.2,1164.0,True,64.64,47.92,16.72,64.64,47.92
923,51.7,172.0,53.0,332.0,49.8,641.0,60.6,33.0,49.4,83.0,0.0,3.0,54.5,11.0,49.0,51.0,56.6,106.0,59.0,322.0,True,52.9,43.82,9.079999999999998,52.9,43.82
924,58.2,330.0,56.3,16.0,54.4,360.0,50.0,34.0,,,62.6,107.0,49.0,100.0,,,61.3,31.0,36.4,11.0,True,54.72,52.32,2.3999999999999986,54.72,52.32
925,,,50.0,4.0,52.6,38.0,67.1,140.0,49.4,77.0,50.0,2.0,53.2,158.0,43.1,51.0,45.0,40.0,50.0,8.0,True,54.78,48.26,6.520000000000003,54.78,48.26
926,63.4,153.0,58.1,31.0,53.8,173.0,50.0,12.0,67.5,120.0,,,45.5,11.0,0.0,2.0,,,46.2,13.0,True,58.56,30.57,27.990000000000002,58.56,30.57
927,63.3,60.0,45.0,20.0,55.0,189.0,58.8,51.0,53.3,15.0,56.1,880.0,43.1,51.0,63.0,46.0,57.1,7.0,,,True,55.08,54.82,0.259999999999998,55.08,54.82
928,50.7,1764.0,56.5,345.0,46.9,64.0,25.0,8.0,66.0,50.0,54.5,66.0,50.0,2.0,47.8,23.0,0.0,1.0,45.5,55.0,True,49.02,39.56,9.46,49.02,39.56
929,51.6,31.0,0.0,1.0,57.1,21.0,46.7,15.0,42.6,61.0,61.5,104.0,54.7,311.0,60.0,10.0,63.3,30.0,71.4,7.0,False,39.6,62.18,-22.58,39.6,62.18
930,53.5,43.0,25.0,4.0,51.9,586.0,53.6,405.0,0.0,1.0,59.6,183.0,52.8,216.0,,,61.1,18.0,64.7,17.0,False,36.8,59.55,-22.75,36.8,59.55
931,59.6,183.0,30.8,13.0,49.0,51.0,64.3,14.0,55.2,221.0,,,70.4,27.0,54.8,177.0,60.0,5.0,57.9,178.0,False,51.78,60.78,-9.0,51.78,60.78
932,41.7,48.0,56.2,630.0,55.0,40.0,52.9,605.0,66.7,3.0,57.1,126.0,25.0,4.0,50.0,46.0,44.4,27.0,41.5,53.0,True,54.5,43.6,10.899999999999999,54.5,43.6
933,41.7,48.0,57.0,93.0,47.3,74.0,45.5,22.0,66.7,3.0,33.3,3.0,55.5,362.0,56.1,41.0,44.4,9.0,52.7,537.0,False,51.64,48.4,3.240000000000002,51.64,48.4
934,0.0,2.0,56.5,540.0,64.0,161.0,33.3,6.0,47.1,51.0,53.8,93.0,50.0,4.0,78.6,14.0,56.0,275.0,47.0,281.0,False,40.18,57.08,-16.9,40.18,57.08
935,56.1,449.0,56.4,55.0,51.3,1857.0,54.0,63.0,60.0,45.0,50.0,24.0,61.5,26.0,53.6,28.0,66.7,102.0,,,False,55.56,57.95,-2.3900000000000006,55.56,57.95
936,53.5,129.0,54.4,252.0,53.4,88.0,14.3,7.0,50.0,2.0,75.0,4.0,30.8,13.0,53.3,15.0,71.4,7.0,100.0,1.0,False,45.12,66.1,-20.979999999999997,45.12,66.1
937,69.8,43.0,55.0,40.0,39.6,48.0,50.0,14.0,70.6,17.0,54.7,322.0,59.3,27.0,58.5,118.0,63.2,68.0,56.8,37.0,True,57.0,58.5,-1.5,57.0,58.5
938,75.0,4.0,42.1,19.0,56.1,41.0,44.4,27.0,55.1,296.0,52.8,89.0,56.7,356.0,58.8,34.0,42.9,7.0,59.2,152.0,False,54.54,54.08,0.46000000000000085,54.54,54.08
939,53.1,113.0,59.3,27.0,66.7,18.0,80.0,5.0,56.8,37.0,50.0,6.0,53.1,32.0,62.9,70.0,27.0,37.0,46.7,15.0,True,63.18,47.94,15.240000000000002,63.18,47.94
940,58.0,69.0,71.4,7.0,40.0,5.0,50.0,240.0,0.0,2.0,56.3,320.0,60.8,51.0,66.7,3.0,56.7,120.0,61.9,21.0,False,43.88,60.48,-16.599999999999994,43.88,60.48
941,0.0,2.0,54.5,44.0,60.0,20.0,51.0,153.0,53.0,1126.0,58.3,151.0,,,64.0,161.0,76.0,25.0,55.6,36.0,False,43.7,63.48,-19.779999999999994,43.7,63.48
942,52.2,985.0,60.9,169.0,53.6,28.0,50.7,75.0,100.0,3.0,50.4,1070.0,33.3,3.0,43.6,78.0,54.5,132.0,60.0,130.0,True,63.48,48.36,15.119999999999997,63.48,48.36
943,59.3,194.0,56.8,481.0,54.7,719.0,68.4,38.0,54.3,140.0,48.8,240.0,,,59.0,580.0,62.5,32.0,55.7,228.0,False,58.7,56.5,2.200000000000003,58.7,56.5
944,44.4,18.0,53.8,52.0,64.0,161.0,66.7,3.0,100.0,3.0,,,,,62.5,8.0,56.3,71.0,0.0,1.0,True,65.78,39.6,26.18,65.78,39.6
945,50.0,4.0,,,50.0,46.0,,,0.0,1.0,55.6,259.0,52.6,76.0,56.4,78.0,55.6,45.0,57.1,7.0,False,33.33,55.46,-22.130000000000003,33.33,55.46
946,53.5,101.0,64.9,97.0,69.2,26.0,46.6,118.0,28.0,25.0,71.4,7.0,,,53.6,28.0,52.9,51.0,33.3,21.0,True,52.44,52.8,-0.35999999999999943,52.44,52.8
947,45.2,73.0,0.0,3.0,57.1,42.0,54.0,315.0,55.2,29.0,42.9,21.0,33.3,9.0,53.6,28.0,,,53.4,262.0,False,42.3,45.8,-3.5,42.3,45.8
948,39.7,116.0,,,54.2,542.0,54.6,185.0,66.7,15.0,50.0,6.0,54.5,1039.0,50.0,46.0,57.1,70.0,56.0,268.0,False,53.8,53.52,0.27999999999999403,53.8,53.52
949,11.1,9.0,51.1,92.0,,,55.4,626.0,60.0,25.0,56.3,327.0,54.7,585.0,64.0,161.0,50.0,6.0,54.4,226.0,False,44.4,55.88,-11.480000000000004,44.4,55.88
950,59.7,365.0,40.0,5.0,53.6,28.0,59.7,248.0,58.3,12.0,53.7,82.0,53.1,49.0,12.5,8.0,60.6,33.0,33.3,9.0,True,54.26,42.64,11.619999999999997,54.26,42.64
951,62.5,8.0,56.3,16.0,40.0,5.0,56.3,32.0,54.8,513.0,0.0,2.0,25.0,4.0,0.0,1.0,48.8,43.0,55.0,20.0,True,53.98,25.76,28.219999999999995,53.98,25.76
952,51.5,807.0,0.0,1.0,37.8,37.0,54.5,134.0,33.3,6.0,55.6,340.0,58.4,77.0,50.0,46.0,100.0,3.0,66.7,9.0,False,35.42,66.14,-30.72,35.42,66.14
953,43.2,37.0,45.2,31.0,64.9,114.0,51.5,101.0,33.3,6.0,55.1,356.0,42.9,28.0,53.6,28.0,52.1,219.0,54.3,46.0,False,47.62,51.6,-3.980000000000004,47.62,51.6
954,50.8,63.0,55.4,184.0,53.1,386.0,,,50.0,68.0,58.7,167.0,33.3,6.0,63.2,19.0,61.2,98.0,56.1,82.0,False,52.32,54.5,-2.1799999999999997,52.32,54.5
955,25.0,4.0,,,52.5,139.0,66.7,6.0,46.4,110.0,,,66.7,3.0,44.1,34.0,18.2,11.0,0.0,2.0,True,47.65,32.25,15.399999999999999,47.65,32.25
956,63.5,345.0,55.8,373.0,53.6,28.0,0.0,1.0,0.0,5.0,51.3,115.0,58.7,155.0,55.2,797.0,40.0,15.0,60.3,68.0,False,34.58,53.1,-18.520000000000003,34.58,53.1
957,50.0,2.0,61.8,34.0,53.3,15.0,47.1,17.0,50.0,2.0,,,50.0,28.0,85.7,7.0,49.1,110.0,37.5,32.0,True,52.44,55.58,-3.1400000000000006,52.44,55.58
958,50.0,4.0,71.4,7.0,42.1,57.0,57.7,97.0,46.8,205.0,66.7,12.0,55.6,27.0,47.4,19.0,54.9,237.0,,,False,53.6,56.15,-2.549999999999997,53.6,56.15
959,,,42.9,56.0,53.3,15.0,40.0,15.0,58.4,161.0,60.0,5.0,28.6,14.0,,,0.0,2.0,28.3,53.0,True,48.65,29.22,19.43,48.65,29.22
960,,,46.4,28.0,40.0,10.0,42.9,14.0,52.3,421.0,52.1,746.0,71.4,7.0,51.6,31.0,57.1,224.0,40.0,10.0,False,45.4,54.44,-9.04,45.4,54.44
961,55.0,20.0,51.1,231.0,50.0,46.0,50.0,58.0,40.0,15.0,56.6,221.0,29.4,17.0,35.3,17.0,48.0,50.0,58.8,17.0,True,49.22,45.62,3.6000000000000014,49.22,45.62
962,59.2,272.0,75.0,8.0,58.5,118.0,50.0,2.0,52.8,352.0,41.7,12.0,0.0,2.0,31.3,16.0,25.0,4.0,50.0,2.0,True,59.1,29.6,29.5,59.1,29.6
963,56.6,99.0,53.2,904.0,37.5,40.0,51.9,27.0,56.7,60.0,58.1,31.0,60.3,375.0,66.7,18.0,40.0,5.0,55.6,363.0,True,51.18,56.14,-4.960000000000001,51.18,56.14
964,53.3,30.0,50.0,84.0,51.2,41.0,45.7,46.0,50.0,54.0,43.8,32.0,,,60.1,153.0,,,58.7,351.0,False,50.04,54.2,-4.160000000000004,50.04,54.2
965,52.9,456.0,58.9,90.0,,,59.0,39.0,40.0,5.0,53.4,384.0,66.7,9.0,66.7,18.0,,,,,False,52.7,62.27,-9.57,52.7,62.27
966,51.6,124.0,53.5,243.0,53.7,67.0,51.3,154.0,52.0,148.0,57.9,19.0,58.7,46.0,58.5,118.0,44.9,78.0,57.9,76.0,False,52.42,55.58,-3.1599999999999966,52.42,55.58
967,53.4,384.0,55.0,593.0,68.2,22.0,18.2,11.0,52.9,170.0,,,61.3,93.0,,,61.2,49.0,53.3,15.0,False,49.54,58.6,-9.060000000000002,49.54,58.6
968,52.8,371.0,69.2,13.0,47.2,123.0,37.5,8.0,55.4,437.0,40.0,15.0,,,64.0,161.0,59.5,42.0,61.5,26.0,True,52.42,56.25,-3.8299999999999983,52.42,56.25
969,52.3,65.0,50.5,97.0,46.2,65.0,40.0,10.0,55.6,349.0,64.3,14.0,60.0,5.0,50.0,6.0,62.5,32.0,50.0,16.0,False,48.92,57.36,-8.439999999999998,48.92,57.36
970,33.3,3.0,51.7,87.0,47.5,59.0,18.2,11.0,66.7,9.0,71.2,59.0,52.4,918.0,,,100.0,1.0,80.8,26.0,False,43.48,76.1,-32.62,43.48,76.1
971,54.2,559.0,33.3,9.0,58.5,118.0,42.9,7.0,52.9,170.0,,,61.1,162.0,64.3,14.0,26.3,19.0,53.0,449.0,True,48.36,51.18,-2.8200000000000003,48.36,51.18
972,,,61.1,162.0,61.1,54.0,56.0,25.0,50.0,22.0,0.0,3.0,,,42.1,57.0,48.5,33.0,56.1,82.0,True,57.05,36.67,20.379999999999995,57.05,36.67
973,53.8,93.0,40.0,5.0,50.0,10.0,68.0,25.0,58.3,103.0,57.6,125.0,51.5,66.0,53.6,28.0,58.1,62.0,56.1,41.0,False,54.02,55.38,-1.3599999999999994,54.02,55.38
974,57.8,370.0,64.0,50.0,66.7,18.0,57.1,14.0,51.8,56.0,,,51.1,556.0,0.0,2.0,50.6,81.0,47.3,74.0,True,59.48,37.25,22.229999999999997,59.48,37.25
975,63.1,214.0,54.2,493.0,66.7,3.0,,,60.0,100.0,20.0,5.0,51.5,1566.0,53.6,28.0,55.6,9.0,,,True,61.0,45.18,15.82,61.0,45.18
976,52.0,529.0,52.8,176.0,62.7,102.0,100.0,2.0,54.5,44.0,0.0,1.0,56.2,723.0,53.6,28.0,66.7,3.0,40.0,5.0,True,64.4,43.3,21.10000000000001,64.4,43.3
977,69.2,13.0,65.2,264.0,42.1,57.0,51.4,35.0,,,58.7,167.0,61.9,42.0,45.0,20.0,51.2,41.0,58.5,41.0,True,56.98,55.06,1.9199999999999946,56.98,55.06
978,,,53.6,28.0,58.0,81.0,57.9,57.0,52.9,85.0,75.0,8.0,50.0,2.0,56.1,41.0,53.4,281.0,66.7,3.0,False,55.6,60.24,-4.640000000000001,55.6,60.24
979,55.6,295.0,53.7,54.0,53.6,28.0,40.0,5.0,50.0,8.0,55.0,20.0,25.0,4.0,30.8,13.0,0.0,1.0,40.0,5.0,True,50.58,30.16,20.419999999999998,50.58,30.16
980,40.0,10.0,54.6,876.0,53.6,28.0,20.0,10.0,41.2,17.0,54.5,741.0,45.2,31.0,0.0,1.0,47.4,135.0,,,True,41.88,36.78,5.100000000000001,41.88,36.78
981,0.0,2.0,56.0,277.0,42.1,57.0,56.1,198.0,28.6,7.0,51.5,136.0,71.8,142.0,50.0,4.0,48.8,43.0,30.8,13.0,False,36.56,50.58,-14.019999999999996,36.56,50.58
982,57.5,228.0,,,53.8,91.0,54.7,86.0,50.5,95.0,50.0,8.0,61.5,13.0,64.9,94.0,44.4,18.0,60.2,113.0,False,54.12,56.2,-2.0800000000000054,54.12,56.2
983,48.9,354.0,44.4,9.0,50.0,34.0,45.5,11.0,52.8,36.0,66.7,6.0,55.4,74.0,51.2,41.0,54.2,190.0,73.9,23.0,False,48.32,60.28,-11.96,48.32,60.28
984,57.3,356.0,60.0,20.0,55.6,9.0,60.0,5.0,56.5,23.0,41.7,12.0,68.1,47.0,64.0,161.0,55.1,296.0,53.8,13.0,True,57.88,56.54,1.3400000000000034,57.88,56.54
985,45.5,22.0,,,50.7,771.0,18.2,11.0,49.1,57.0,54.0,63.0,61.4,88.0,51.0,288.0,60.9,23.0,71.4,28.0,False,40.88,59.74,-18.86,40.88,59.74
986,53.8,132.0,43.8,32.0,35.7,14.0,52.3,734.0,0.0,1.0,41.0,61.0,58.1,129.0,58.5,118.0,50.5,370.0,46.9,64.0,False,37.12,51.0,-13.880000000000003,37.12,51.0
987,54.6,108.0,52.8,72.0,,,,,60.7,28.0,54.4,125.0,59.1,159.0,64.0,161.0,57.7,260.0,61.7,60.0,False,56.03,59.38,-3.3500000000000014,56.03,59.38
988,0.0,1.0,53.8,253.0,56.1,401.0,,,48.1,27.0,52.3,308.0,,,53.6,28.0,54.5,134.0,40.7,27.0,False,39.5,50.28,-10.780000000000001,39.5,50.28
989,60.4,366.0,52.0,985.0,53.8,91.0,50.0,26.0,50.0,6.0,60.3,58.0,66.7,3.0,,,59.4,69.0,50.0,28.0,True,53.24,59.1,-5.859999999999999,53.24,59.1
990,52.9,34.0,61.2,469.0,63.0,27.0,,,0.0,1.0,50.0,14.0,,,66.7,18.0,66.0,53.0,,,False,44.28,60.9,-16.619999999999997,44.28,60.9
991,51.0,294.0,42.9,14.0,0.0,1.0,,,57.6,589.0,57.1,35.0,50.0,48.0,64.0,161.0,49.7,308.0,52.4,416.0,False,37.88,54.64,-16.759999999999998,37.88,54.64
992,50.7,67.0,53.2,186.0,42.9,14.0,55.4,56.0,65.1,146.0,54.5,11.0,56.3,48.0,35.3,17.0,70.0,30.0,50.0,6.0,False,53.46,53.22,0.240000000000002,53.46,53.22
993,58.7,46.0,52.8,671.0,56.1,41.0,65.5,29.0,,,54.7,150.0,46.7,15.0,53.2,124.0,37.5,8.0,62.0,50.0,True,58.28,50.82,7.460000000000001,58.28,50.82
994,55.7,192.0,50.0,2.0,50.5,204.0,56.6,53.0,66.7,3.0,59.2,395.0,53.9,180.0,53.6,28.0,,,63.2,220.0,True,55.9,57.47,-1.5700000000000003,55.9,57.47
995,58.9,190.0,65.7,102.0,,,62.5,32.0,56.3,119.0,,,33.3,3.0,56.7,30.0,0.0,3.0,58.3,36.0,True,60.85,37.08,23.770000000000003,60.85,37.08
996,,,50.0,24.0,42.9,49.0,60.3,272.0,0.0,3.0,47.1,342.0,54.5,220.0,58.5,118.0,58.3,24.0,42.9,7.0,False,38.3,52.26,-13.96,38.3,52.26
997,48.4,31.0,0.0,1.0,57.0,512.0,60.6,99.0,40.0,5.0,59.7,181.0,33.3,3.0,64.0,161.0,41.7,12.0,66.7,9.0,False,41.2,53.08,-11.879999999999995,41.2,53.08
998,55.3,103.0,51.4,1844.0,58.5,118.0,56.7,247.0,50.6,2957.0,40.0,20.0,55.9,68.0,56.7,67.0,56.5,23.0,50.9,1271.0,True,54.5,52.0,2.5,54.5,52.0
999,50.8,185.0,55.5,632.0,66.7,3.0,51.1,88.0,59.3,27.0,,,55.0,160.0,64.0,161.0,50.0,10.0,47.2,36.0,True,56.68,54.05,2.6300000000000026,56.68,54.05
1000,46.2,26.0,58.2,237.0,60.2,259.0,83.3,6.0,64.9,37.0,100.0,1.0,57.8,832.0,66.7,18.0,44.0,25.0,52.6,19.0,False,62.56,64.22,-1.6599999999999966,62.56,64.22
1001,53.3,30.0,48.5,99.0,50.0,34.0,,,51.5,99.0,45.5,11.0,58.3,72.0,52.2,690.0,63.2,19.0,,,True,50.82,54.8,-3.979999999999997,50.82,54.8
1002,54.7,75.0,60.9,87.0,,,18.2,11.0,58.2,220.0,65.0,60.0,44.4,9.0,51.7,482.0,0.0,1.0,41.7,12.0,True,48.0,40.56,7.439999999999998,48.0,40.56
1003,52.2,636.0,66.5,173.0,53.6,28.0,33.3,3.0,50.6,2957.0,54.8,367.0,53.4,609.0,52.6,666.0,40.0,5.0,55.8,496.0,False,51.24,51.32,-0.0799999999999983,51.24,51.32
1004,36.4,33.0,53.3,120.0,53.8,91.0,57.5,186.0,56.1,41.0,40.0,5.0,100.0,1.0,55.8,538.0,49.5,198.0,56.1,460.0,False,51.42,60.28,-8.86,51.42,60.28
1005,54.2,371.0,58.9,236.0,53.6,28.0,52.1,219.0,52.2,617.0,57.7,345.0,,,40.0,20.0,,,51.7,118.0,True,54.2,49.8,4.400000000000006,54.2,49.8
1006,57.7,26.0,66.7,21.0,0.0,5.0,48.6,173.0,58.3,72.0,60.0,5.0,,,51.2,41.0,54.3,35.0,50.0,2.0,False,46.26,53.88,-7.6200000000000045,46.26,53.88
1007,36.4,11.0,60.0,15.0,54.1,205.0,66.7,3.0,66.7,3.0,0.0,2.0,,,42.1,57.0,70.0,10.0,57.4,223.0,True,56.78,42.38,14.399999999999999,56.78,42.38
1008,50.9,106.0,46.2,26.0,35.3,17.0,49.4,172.0,51.0,153.0,53.3,546.0,64.3,14.0,45.5,22.0,46.5,43.0,56.7,104.0,False,46.56,53.26,-6.699999999999996,46.56,53.26
1009,48.9,354.0,53.7,391.0,58.5,118.0,48.3,58.0,58.3,24.0,54.0,63.0,42.9,42.0,56.4,303.0,53.8,13.0,58.3,156.0,True,53.54,53.08,0.46000000000000085,53.54,53.08
1010,53.6,69.0,58.4,221.0,66.7,111.0,51.1,1067.0,69.2,39.0,57.6,59.0,50.0,46.0,53.8,91.0,56.7,30.0,48.3,87.0,True,59.8,53.28,6.519999999999996,59.8,53.28
1011,0.0,3.0,,,64.0,161.0,50.0,14.0,50.0,42.0,54.7,172.0,100.0,2.0,33.3,3.0,43.2,37.0,61.0,59.0,False,41.0,58.44,-17.439999999999998,41.0,58.44
1012,67.1,152.0,54.1,738.0,56.1,41.0,54.5,112.0,,,56.7,231.0,57.7,142.0,20.0,5.0,62.8,113.0,44.4,9.0,True,57.95,48.32,9.630000000000003,57.95,48.32
1013,33.3,12.0,57.1,791.0,58.5,118.0,52.9,17.0,52.6,19.0,57.6,59.0,57.5,40.0,48.1,77.0,51.1,1067.0,47.8,23.0,True,50.88,52.42,-1.5399999999999991,50.88,52.42
1014,33.3,6.0,69.6,23.0,37.5,8.0,55.6,9.0,51.6,217.0,69.6,23.0,44.6,56.0,58.5,118.0,,,52.6,192.0,True,49.52,56.32,-6.799999999999997,49.52,56.32
1015,55.9,34.0,,,54.2,179.0,63.2,19.0,61.3,31.0,59.4,143.0,53.6,207.0,44.4,9.0,46.9,32.0,,,True,58.65,51.08,7.57,58.65,51.08
1016,56.3,32.0,57.6,170.0,64.0,161.0,63.6,33.0,0.0,3.0,77.8,18.0,61.5,26.0,73.3,15.0,,,37.9,29.0,False,48.3,62.63,-14.330000000000005,48.3,62.63
1017,69.6,23.0,58.3,12.0,55.6,302.0,52.2,90.0,56.9,72.0,,,41.2,34.0,64.0,161.0,50.0,2.0,55.9,34.0,True,58.52,52.78,5.740000000000002,58.52,52.78
1018,50.0,22.0,33.3,6.0,42.1,57.0,57.5,73.0,51.2,121.0,,,55.3,208.0,51.9,453.0,54.5,11.0,53.8,13.0,False,46.82,53.88,-7.060000000000002,46.82,53.88
1019,37.8,45.0,55.9,188.0,80.0,15.0,50.0,4.0,54.2,72.0,66.7,3.0,43.8,48.0,64.0,161.0,45.7,94.0,52.1,752.0,True,55.58,54.46,1.1199999999999974,55.58,54.46
1020,50.7,71.0,53.2,357.0,64.0,161.0,48.1,52.0,55.9,34.0,59.2,130.0,44.6,56.0,54.8,115.0,,,49.0,198.0,True,54.38,51.9,2.480000000000004,54.38,51.9
1021,54.6,480.0,56.3,799.0,63.2,19.0,60.7,28.0,57.6,144.0,45.3,53.0,67.3,49.0,50.0,18.0,57.1,49.0,56.1,41.0,True,58.48,55.16,3.3200000000000003,58.48,55.16
1022,52.8,316.0,,,64.0,161.0,40.0,20.0,49.5,184.0,,,61.0,41.0,41.7,12.0,44.1,102.0,50.0,46.0,True,51.58,49.2,2.3799999999999955,51.58,49.2
1023,45.5,22.0,51.5,637.0,48.8,43.0,39.1,23.0,53.1,966.0,,,49.0,102.0,58.5,118.0,60.8,120.0,70.0,10.0,False,47.6,59.58,-11.979999999999997,47.6,59.58
1024,54.0,163.0,,,50.8,769.0,40.0,10.0,61.7,141.0,58.7,303.0,37.5,8.0,53.6,28.0,37.5,24.0,,,True,51.62,46.82,4.799999999999997,51.62,46.82
1025,61.1,108.0,72.7,22.0,,,64.7,17.0,55.6,36.0,49.6,127.0,58.9,236.0,,,62.0,142.0,54.4,774.0,True,63.52,56.22,7.300000000000004,63.52,56.22
1026,85.7,7.0,61.5,13.0,55.6,36.0,66.7,9.0,53.8,52.0,41.2,17.0,55.2,125.0,,,54.5,33.0,56.8,155.0,True,64.66,51.92,12.739999999999995,64.66,51.92
1027,66.7,3.0,58.0,293.0,57.1,7.0,100.0,5.0,55.0,20.0,,,59.5,84.0,,,52.2,113.0,51.5,198.0,True,67.36,54.4,12.96,67.36,54.4
1028,54.4,590.0,52.8,106.0,,,46.3,41.0,33.3,6.0,61.1,108.0,50.0,2.0,43.2,44.0,33.3,6.0,33.3,3.0,True,46.7,44.18,2.520000000000003,46.7,44.18
1029,53.5,43.0,52.6,19.0,,,,,,,60.0,10.0,59.2,49.0,56.1,98.0,100.0,5.0,53.3,15.0,False,53.05,65.72,-12.670000000000002,53.05,65.72
1030,54.4,609.0,40.0,45.0,59.8,264.0,58.5,275.0,66.7,9.0,58.7,184.0,55.9,905.0,,,40.3,129.0,53.3,30.0,True,55.88,52.05,3.8300000000000054,55.88,52.05
1031,42.9,14.0,51.4,1345.0,,,50.0,2.0,50.0,4.0,33.3,6.0,47.1,17.0,61.1,252.0,51.1,47.0,62.7,158.0,True,48.58,51.06,-2.480000000000004,48.58,51.06
1032,48.3,172.0,53.8,1006.0,56.3,320.0,47.4,38.0,43.5,62.0,50.0,88.0,59.7,77.0,57.8,574.0,66.7,3.0,56.0,459.0,False,49.86,58.04,-8.18,49.86,58.04
