Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg,Outcome
57.1,42.0,61.0,41.0,58.8,17.0,42.2,128.0,61.1,54.0,56.3,600.0,46.8,77.0,46.8,205.0,51.0,98.0,50.0,2.0,56.04,50.18,5.859999999999999,56.4,196.4,True
47.6,105.0,52.1,211.0,49.6,645.0,55.6,36.0,44.4,45.0,56.3,600.0,60.8,385.0,53.8,91.0,55.0,80.0,45.2,62.0,49.86,54.22,-4.359999999999999,208.4,243.6,False
56.3,600.0,,,57.1,7.0,51.0,98.0,28.6,7.0,38.5,13.0,50.0,28.0,46.6,146.0,0.0,2.0,40.0,5.0,48.25,35.02,13.229999999999997,142.4,38.8,True
56.3,600.0,54.5,55.0,61.7,47.0,72.7,11.0,50.0,4.0,62.5,8.0,60.0,75.0,45.5,11.0,57.1,28.0,58.3,36.0,59.04,56.68,2.3599999999999994,143.4,31.6,True
52.4,21.0,48.7,39.0,0.0,2.0,60.0,5.0,49.1,110.0,42.9,7.0,47.6,21.0,53.1,145.0,51.4,107.0,37.5,80.0,42.04,46.5,-4.460000000000001,35.4,72.0,False
56.3,600.0,60.0,80.0,54.7,150.0,,,62.2,90.0,52.9,34.0,14.3,7.0,64.3,28.0,,,66.7,3.0,58.3,39.64,18.659999999999997,184.0,14.4,True
56.3,600.0,,,55.9,376.0,51.0,98.0,53.2,141.0,56.2,322.0,55.9,220.0,35.3,17.0,,,52.0,148.0,54.1,39.88,14.219999999999999,243.0,141.4,True
56.3,600.0,,,56.5,62.0,45.0,20.0,0.0,3.0,53.9,406.0,50.1,1050.0,,,55.6,72.0,45.8,168.0,39.45,41.08,-1.6299999999999955,137.0,339.2,False
56.3,600.0,,,0.0,2.0,47.6,42.0,44.4,54.0,53.1,143.0,58.7,143.0,72.7,22.0,64.5,93.0,74.2,97.0,37.08,64.64,-27.560000000000002,139.6,99.6,False
57.6,165.0,64.5,31.0,56.2,539.0,46.2,13.0,33.3,6.0,42.9,7.0,,,36.5,63.0,43.5,23.0,0.0,3.0,51.56,24.58,26.980000000000004,150.8,19.2,True
52.9,227.0,50.0,24.0,53.6,84.0,25.0,4.0,57.0,142.0,56.3,600.0,54.4,79.0,50.0,2.0,58.1,210.0,54.7,201.0,47.7,54.7,-7.0,96.2,218.4,False
50.9,106.0,50.0,24.0,44.0,25.0,0.0,1.0,62.5,24.0,56.3,600.0,48.1,27.0,48.5,68.0,58.1,210.0,36.4,22.0,41.48,49.48,-8.0,36.0,185.4,False
56.3,600.0,47.7,310.0,77.9,86.0,40.3,129.0,43.4,129.0,11.1,9.0,63.0,27.0,54.4,360.0,48.5,33.0,33.3,3.0,53.12,42.06,11.059999999999995,250.8,86.4,True
56.1,198.0,59.0,100.0,0.0,3.0,,,,,56.3,600.0,,,37.9,29.0,61.7,47.0,50.0,70.0,38.37,,,,,False
52.3,86.0,55.7,501.0,25.0,4.0,54.8,84.0,48.8,125.0,56.3,600.0,100.0,3.0,54.6,249.0,62.5,48.0,42.1,19.0,47.32,63.1,-15.780000000000001,160.0,183.8,False
56.3,600.0,55.0,20.0,54.4,890.0,100.0,3.0,100.0,3.0,15.8,19.0,44.7,47.0,57.8,90.0,59.3,118.0,51.3,76.0,73.14,45.78,27.36,303.2,70.0,True
0.0,1.0,33.3,6.0,0.0,1.0,50.0,22.0,55.6,9.0,56.3,600.0,65.1,106.0,54.5,761.0,100.0,1.0,51.9,185.0,27.78,65.56,-37.78,7.8,330.6,False
56.3,600.0,,,100.0,1.0,61.5,13.0,63.6,11.0,68.4,79.0,70.0,30.0,33.3,3.0,75.0,8.0,58.4,125.0,70.35,61.02,9.329999999999991,125.0,49.0,True
56.3,600.0,62.5,8.0,,,53.0,328.0,60.0,90.0,25.0,4.0,66.0,47.0,58.8,153.0,72.7,11.0,28.6,7.0,57.95,50.22,7.730000000000004,205.2,44.4,True
65.0,60.0,56.3,814.0,38.5,52.0,56.3,144.0,33.3,3.0,56.3,600.0,50.0,36.0,39.0,41.0,42.9,49.0,46.9,32.0,49.88,47.02,2.8599999999999994,214.6,151.6,True
56.3,600.0,44.4,45.0,57.8,185.0,,,42.9,14.0,50.0,2.0,53.1,98.0,52.0,100.0,44.9,127.0,66.7,33.0,50.35,53.34,-2.990000000000002,168.8,72.0,False
56.3,600.0,50.0,12.0,50.0,2.0,62.5,16.0,54.3,466.0,55.6,72.0,47.8,67.0,55.2,210.0,55.6,36.0,42.9,14.0,54.62,51.42,3.1999999999999957,219.2,79.8,False
60.0,95.0,56.3,158.0,33.3,6.0,66.7,15.0,53.1,49.0,56.3,600.0,46.1,76.0,55.3,676.0,61.5,13.0,47.6,21.0,53.88,53.36,0.5200000000000031,64.6,277.2,False
58.0,207.0,25.0,4.0,53.4,363.0,65.7,67.0,0.0,1.0,50.0,40.0,100.0,3.0,76.5,17.0,48.0,25.0,59.0,39.0,40.42,66.7,-26.28,128.4,24.8,False
55.1,234.0,33.3,3.0,53.0,883.0,50.0,6.0,50.8,195.0,56.3,600.0,59.2,147.0,58.1,43.0,41.9,31.0,62.0,50.0,48.44,55.5,-7.060000000000002,264.2,174.2,False
55.7,70.0,60.0,160.0,56.5,299.0,50.0,54.0,47.6,21.0,56.3,600.0,56.1,57.0,58.2,122.0,61.7,47.0,52.6,1450.0,53.96,56.98,-3.019999999999996,120.8,455.2,False
56.3,600.0,59.5,37.0,42.3,26.0,45.0,20.0,52.9,155.0,53.0,215.0,48.9,90.0,,,60.3,116.0,54.9,532.0,51.2,43.42,7.780000000000001,167.6,190.6,False
58.9,282.0,50.0,4.0,39.3,28.0,20.0,5.0,,,56.3,600.0,60.8,143.0,75.9,29.0,41.9,31.0,64.7,17.0,42.05,inf,-inf,,inf,False
56.3,600.0,100.0,1.0,66.7,6.0,58.1,210.0,63.6,33.0,50.4,1652.0,46.2,13.0,60.0,5.0,52.0,25.0,52.6,19.0,68.94,52.24,16.699999999999996,170.0,342.8,True
50.0,8.0,40.0,5.0,40.0,15.0,35.7,14.0,56.3,151.0,56.3,600.0,53.9,102.0,55.0,120.0,45.0,20.0,52.7,336.0,44.4,52.58,-8.18,38.6,235.6,False
56.3,600.0,56.7,187.0,52.5,61.0,64.3,14.0,54.1,85.0,54.0,569.0,36.4,11.0,59.8,92.0,56.7,60.0,63.7,91.0,56.78,54.12,2.6600000000000037,189.4,164.6,False
56.3,600.0,,,50.3,149.0,45.0,20.0,55.0,249.0,46.4,69.0,50.0,8.0,48.6,181.0,0.0,2.0,53.8,26.0,51.65,39.76,11.89,203.6,57.2,True
56.7,201.0,53.8,13.0,45.4,218.0,42.9,70.0,45.9,37.0,56.3,600.0,54.4,180.0,57.8,102.0,76.9,13.0,64.6,48.0,48.94,62.0,-13.060000000000002,107.8,188.6,False
56.3,600.0,52.0,575.0,50.5,103.0,52.5,219.0,52.9,783.0,52.2,552.0,54.0,970.0,0.0,1.0,51.1,1067.0,,,52.84,31.46,21.380000000000003,456.0,518.0,True
,,53.5,213.0,59.2,238.0,85.7,7.0,76.7,30.0,56.3,600.0,,,45.5,33.0,45.0,20.0,36.4,22.0,68.78,36.64,32.14,97.6,135.0,True
56.3,600.0,50.0,4.0,55.7,854.0,61.7,47.0,62.9,35.0,33.3,9.0,12.5,8.0,48.5,33.0,66.3,86.0,52.8,248.0,57.32,42.68,14.64,308.0,76.8,False
55.7,192.0,63.6,22.0,,,55.2,29.0,57.1,7.0,56.3,600.0,22.2,9.0,52.4,443.0,45.0,20.0,33.3,9.0,57.9,41.84,16.059999999999995,50.0,216.2,True
49.2,297.0,50.0,2.0,53.5,273.0,53.9,154.0,52.5,322.0,56.3,600.0,47.6,21.0,,,45.0,20.0,54.0,272.0,51.82,40.58,11.240000000000002,209.6,182.6,False
56.3,600.0,50.0,2.0,66.7,12.0,45.0,20.0,58.2,55.0,52.9,34.0,36.4,11.0,59.8,92.0,59.6,104.0,0.0,3.0,55.24,41.74,13.5,137.8,48.8,True
54.2,72.0,41.9,43.0,0.0,4.0,66.7,9.0,53.7,82.0,56.3,600.0,,,55.6,18.0,45.0,20.0,51.2,1612.0,43.3,41.62,1.6799999999999997,42.0,450.0,False
56.3,600.0,55.0,160.0,41.5,41.0,58.1,210.0,59.3,81.0,55.1,472.0,60.6,203.0,66.7,36.0,62.5,32.0,75.0,8.0,54.04,63.98,-9.939999999999998,218.4,150.2,False
56.3,600.0,49.4,156.0,59.6,394.0,58.1,210.0,60.8,181.0,,,52.4,124.0,41.2,17.0,50.0,4.0,52.6,371.0,56.84,39.24,17.6,308.2,103.2,True
50.0,14.0,0.0,1.0,50.9,371.0,52.1,73.0,55.6,72.0,56.3,600.0,49.4,162.0,50.6,83.0,61.7,47.0,62.8,78.0,41.72,56.16,-14.439999999999998,106.2,194.0,False
56.3,600.0,53.4,425.0,60.3,237.0,61.7,47.0,58.3,36.0,47.1,187.0,50.0,60.0,,,41.9,31.0,47.4,97.0,58.0,37.28,20.72,269.0,75.0,True
56.6,380.0,63.8,47.0,27.3,22.0,61.5,13.0,0.0,2.0,56.3,600.0,60.5,43.0,58.0,119.0,42.1,38.0,,,41.84,43.38,-1.5399999999999991,92.8,160.0,False
56.3,600.0,,,41.2,17.0,51.4,107.0,50.0,6.0,100.0,1.0,,,60.0,15.0,76.5,17.0,58.3,12.0,49.72,58.96,-9.240000000000002,146.0,9.0,False
56.3,600.0,38.5,26.0,,,51.0,98.0,60.8,181.0,63.0,46.0,59.6,47.0,60.0,10.0,55.0,20.0,100.0,1.0,51.65,67.52,-15.869999999999997,181.0,24.8,False
56.3,600.0,57.9,361.0,58.5,142.0,61.7,47.0,50.0,4.0,50.9,110.0,,,50.0,122.0,47.6,252.0,60.2,108.0,56.88,41.74,15.14,230.8,118.4,True
43.8,16.0,0.0,2.0,40.9,22.0,53.2,47.0,49.0,143.0,56.3,600.0,58.2,455.0,55.0,20.0,57.5,240.0,54.3,46.0,37.38,56.26,-18.879999999999995,46.0,272.2,False
56.3,600.0,50.0,62.0,50.0,6.0,58.1,210.0,55.8,43.0,58.8,17.0,69.2,13.0,54.9,51.0,57.8,45.0,,,54.04,48.14,5.899999999999999,184.2,25.2,True
56.3,600.0,50.0,116.0,48.2,112.0,61.7,47.0,57.8,45.0,58.8,17.0,53.0,317.0,59.1,44.0,80.0,5.0,46.4,295.0,54.8,59.46,-4.660000000000004,184.0,135.6,False
56.3,600.0,57.9,197.0,0.0,2.0,51.4,107.0,50.0,2.0,51.3,39.0,50.1,639.0,54.1,37.0,50.0,56.0,55.6,498.0,43.12,52.22,-9.100000000000001,181.6,253.8,False
40.0,5.0,56.5,131.0,40.0,65.0,41.7,12.0,14.3,7.0,56.3,600.0,,,100.0,1.0,57.1,14.0,45.5,77.0,38.5,51.78,-13.280000000000001,44.0,138.4,False
48.3,29.0,53.5,127.0,62.5,40.0,37.6,85.0,55.8,113.0,56.3,600.0,57.1,490.0,57.1,133.0,46.2,13.0,51.8,301.0,51.54,53.7,-2.1600000000000037,78.8,307.4,True
56.3,600.0,74.1,27.0,64.7,17.0,50.0,8.0,60.7,56.0,45.5,11.0,62.5,24.0,37.3,67.0,48.8,82.0,51.1,139.0,61.16,49.04,12.119999999999997,141.6,64.6,True
56.3,600.0,,,49.8,247.0,65.1,43.0,60.0,10.0,52.7,74.0,57.4,176.0,57.9,19.0,53.8,132.0,58.3,12.0,57.8,56.02,1.779999999999994,180.0,82.6,False
62.5,24.0,61.1,131.0,,,50.0,16.0,28.0,25.0,56.3,600.0,58.8,170.0,48.4,62.0,60.0,20.0,54.6,302.0,50.4,55.62,-5.219999999999999,39.2,230.8,False
56.3,600.0,50.0,22.0,57.1,317.0,44.7,38.0,,,46.0,50.0,53.3,60.0,58.8,34.0,100.0,3.0,100.0,1.0,52.03,inf,-inf,,inf,False
50.0,28.0,55.5,647.0,40.0,5.0,,,47.7,44.0,56.3,600.0,66.7,6.0,46.2,13.0,100.0,6.0,53.8,52.0,48.3,64.6,-16.299999999999997,144.8,135.4,False
56.3,600.0,53.0,415.0,43.3,67.0,55.6,36.0,50.0,6.0,76.5,17.0,59.9,354.0,60.1,188.0,40.0,5.0,,,51.64,47.3,4.340000000000003,224.8,112.8,False
50.0,396.0,66.7,6.0,57.8,64.0,66.7,12.0,54.5,22.0,56.3,600.0,53.2,312.0,57.4,317.0,61.7,47.0,50.0,40.0,59.14,55.72,3.4200000000000017,100.0,263.2,True
56.3,600.0,33.3,3.0,0.0,1.0,51.0,98.0,0.0,1.0,63.6,33.0,75.0,4.0,,,46.2,26.0,41.7,12.0,28.12,45.3,-17.179999999999996,140.6,15.0,False
25.0,4.0,62.5,32.0,44.4,18.0,50.0,88.0,47.4,57.0,56.3,600.0,53.3,15.0,66.7,3.0,58.1,210.0,67.9,28.0,45.86,60.46,-14.600000000000001,39.8,171.2,False
56.3,600.0,58.6,162.0,46.3,41.0,61.7,47.0,80.0,10.0,50.4,1652.0,,,56.1,285.0,75.8,33.0,,,60.58,36.46,24.119999999999997,172.0,394.0,True
56.3,600.0,57.1,21.0,33.3,6.0,61.7,47.0,41.8,110.0,53.0,1032.0,43.4,53.0,36.4,22.0,50.0,24.0,20.0,5.0,50.04,40.56,9.479999999999997,156.8,227.2,True
56.3,600.0,100.0,3.0,,,61.7,47.0,50.8,185.0,48.6,111.0,70.6,51.0,48.6,37.0,57.1,231.0,40.9,44.0,67.2,53.16,14.040000000000006,167.0,94.8,True
56.3,600.0,50.0,6.0,,,42.1,38.0,,,52.1,142.0,,,54.3,300.0,,,,,49.47,,,,,False
60.0,40.0,57.1,91.0,52.6,1329.0,49.4,77.0,50.1,2159.0,56.3,600.0,51.9,52.0,,,44.4,9.0,54.5,145.0,53.84,41.42,12.420000000000002,739.2,161.2,True
59.6,52.0,64.8,54.0,61.0,41.0,62.5,64.0,54.5,11.0,56.3,600.0,61.5,122.0,50.0,74.0,42.1,38.0,0.0,1.0,60.48,41.98,18.5,44.4,167.0,True
52.2,23.0,60.0,10.0,44.9,69.0,50.0,6.0,67.6,34.0,56.3,600.0,40.0,10.0,0.0,1.0,55.4,74.0,52.2,324.0,54.94,40.78,14.159999999999997,28.4,201.8,True
56.3,600.0,33.3,6.0,51.9,239.0,55.3,197.0,55.7,131.0,59.8,87.0,56.5,828.0,53.5,609.0,,,60.9,23.0,50.5,46.14,4.359999999999999,234.6,309.4,False
56.3,600.0,56.4,447.0,47.5,99.0,45.3,223.0,46.1,217.0,53.4,521.0,50.0,6.0,59.3,204.0,50.5,212.0,25.0,12.0,50.32,47.64,2.6799999999999997,317.2,191.0,False
62.5,8.0,,,100.0,1.0,52.8,254.0,65.5,55.0,56.3,600.0,48.3,172.0,53.8,173.0,58.1,210.0,52.7,93.0,70.2,53.84,16.36,63.6,249.6,True
56.3,600.0,47.3,55.0,54.1,111.0,37.5,8.0,77.8,9.0,68.3,60.0,25.0,4.0,0.0,1.0,34.8,23.0,50.8,195.0,54.6,35.78,18.82,156.6,56.6,True
56.3,600.0,60.5,205.0,55.6,27.0,61.7,47.0,53.6,28.0,64.7,34.0,50.9,106.0,66.7,3.0,52.5,61.0,55.6,72.0,57.54,58.08,-0.5399999999999991,181.4,55.2,True
56.3,600.0,45.3,86.0,50.0,10.0,56.5,23.0,56.9,197.0,,,60.2,339.0,44.7,38.0,53.9,228.0,28.6,7.0,53.0,37.48,15.520000000000003,183.2,122.4,True
50.0,8.0,0.0,1.0,49.6,238.0,47.1,34.0,65.2,46.0,56.3,600.0,60.2,588.0,,,61.2,245.0,40.0,10.0,42.38,43.54,-1.1599999999999966,65.4,288.6,False
56.3,600.0,54.7,579.0,33.3,6.0,49.4,77.0,55.6,9.0,62.5,8.0,54.4,252.0,56.0,336.0,77.8,18.0,16.7,6.0,49.86,53.48,-3.6199999999999974,254.2,124.0,False
52.9,68.0,56.3,16.0,54.4,90.0,50.0,2.0,63.2,19.0,56.7,90.0,100.0,1.0,52.9,323.0,54.8,42.0,66.7,3.0,55.36,66.22,-10.86,39.0,91.8,False
56.6,364.0,62.1,66.0,57.9,19.0,44.0,25.0,37.5,8.0,63.0,81.0,0.0,2.0,57.4,258.0,42.0,69.0,,,51.62,32.48,19.14,96.4,82.0,True
53.8,463.0,20.0,5.0,42.9,21.0,75.0,4.0,0.0,1.0,,,61.5,96.0,56.8,505.0,75.0,4.0,52.9,70.0,38.34,49.24,-10.899999999999999,98.8,135.0,False
61.5,109.0,33.3,18.0,53.1,493.0,66.1,59.0,55.0,40.0,66.7,3.0,53.2,62.0,100.0,1.0,52.4,1312.0,66.7,6.0,53.8,67.8,-14.0,143.8,276.8,False
52.3,44.0,54.5,11.0,58.9,124.0,33.3,6.0,53.8,13.0,50.0,6.0,,,56.0,25.0,,,41.9,62.0,50.56,29.58,20.980000000000004,39.6,18.6,True
56.3,703.0,50.7,138.0,56.1,41.0,66.1,59.0,50.0,144.0,56.9,260.0,50.0,2.0,38.0,50.0,58.2,237.0,56.5,23.0,55.84,51.92,3.9200000000000017,217.0,114.4,False
44.7,76.0,52.0,250.0,60.0,5.0,30.0,10.0,58.8,17.0,59.1,93.0,51.8,139.0,46.2,26.0,66.7,12.0,60.8,181.0,49.1,56.92,-7.82,71.6,90.2,True
33.3,3.0,40.0,5.0,,,66.1,59.0,57.9,38.0,33.3,3.0,52.6,576.0,47.4,38.0,65.2,23.0,64.3,56.0,49.32,52.56,-3.240000000000002,21.0,139.2,False
57.1,198.0,50.0,14.0,40.0,10.0,66.1,59.0,58.3,24.0,59.5,158.0,58.1,136.0,58.3,60.0,51.6,31.0,,,54.3,45.5,8.799999999999997,61.0,77.0,False
57.1,198.0,52.0,25.0,42.9,49.0,66.7,12.0,62.5,16.0,62.4,149.0,27.3,11.0,52.8,1179.0,66.1,59.0,57.9,38.0,56.24,53.3,2.940000000000005,60.0,287.2,False
53.8,13.0,52.3,386.0,47.6,84.0,33.3,3.0,48.4,31.0,100.0,1.0,65.4,26.0,,,47.4,19.0,,,47.08,42.56,4.519999999999996,103.4,9.2,False
51.3,819.0,57.0,165.0,75.0,4.0,,,60.0,65.0,50.0,2.0,48.3,58.0,56.2,73.0,52.1,121.0,53.3,15.0,60.82,51.98,8.840000000000003,210.6,53.8,True
47.3,328.0,54.0,161.0,75.0,4.0,33.3,6.0,58.1,43.0,62.4,117.0,55.2,29.0,50.0,16.0,56.6,431.0,63.9,72.0,53.54,57.62,-4.079999999999998,108.4,133.0,True
34.4,32.0,72.7,11.0,54.1,146.0,66.1,59.0,57.9,38.0,50.0,6.0,59.1,22.0,,,46.7,15.0,50.0,86.0,57.04,41.16,15.880000000000003,57.2,25.8,False
52.1,71.0,57.5,106.0,47.7,65.0,60.7,28.0,57.9,38.0,56.5,23.0,66.7,3.0,49.0,149.0,52.0,1371.0,50.0,4.0,55.18,54.84,0.3399999999999963,61.6,310.0,False
53.8,13.0,0.0,1.0,51.8,662.0,,,62.5,8.0,56.5,313.0,60.7,107.0,57.1,14.0,66.1,59.0,57.9,38.0,42.02,59.66,-17.639999999999993,136.8,106.2,False
42.5,40.0,56.0,116.0,41.7,24.0,33.3,3.0,57.9,38.0,46.3,54.0,48.5,33.0,72.7,11.0,35.0,20.0,58.9,146.0,46.28,52.28,-6.0,44.2,52.8,True
,,,,53.7,1052.0,54.2,24.0,51.6,527.0,56.1,642.0,50.0,98.0,,,60.7,28.0,58.1,43.0,53.17,44.98,8.190000000000005,320.6,162.2,False
56.8,243.0,56.8,37.0,54.3,151.0,44.4,36.0,55.6,18.0,20.0,5.0,57.0,423.0,58.3,24.0,60.7,28.0,51.7,870.0,53.58,49.54,4.039999999999999,97.0,270.0,True
0.0,1.0,55.4,690.0,52.0,835.0,61.5,26.0,,,64.6,164.0,52.9,584.0,62.2,45.0,66.1,59.0,57.9,38.0,42.22,inf,-inf,,inf,False
45.5,11.0,40.6,32.0,66.7,6.0,71.4,21.0,48.5,97.0,52.3,65.0,62.2,180.0,52.6,19.0,66.1,59.0,57.9,38.0,54.54,58.22,-3.6799999999999997,33.4,72.2,False
56.5,246.0,6.7,15.0,50.0,68.0,20.0,5.0,50.4,567.0,56.4,55.0,51.7,58.0,56.9,248.0,66.1,59.0,57.9,38.0,36.72,57.8,-21.08,180.2,91.6,False
52.8,642.0,,,25.0,4.0,85.7,14.0,54.8,31.0,54.1,479.0,55.7,79.0,100.0,1.0,66.1,59.0,57.9,38.0,54.58,66.76,-12.180000000000007,138.2,131.2,False
57.1,7.0,57.9,19.0,51.1,474.0,66.1,59.0,57.1,14.0,52.7,275.0,55.6,480.0,45.0,109.0,66.7,3.0,16.7,6.0,57.86,47.34,10.519999999999996,114.6,174.6,True
50.0,68.0,53.1,629.0,50.0,20.0,30.0,10.0,50.0,4.0,59.6,151.0,71.4,7.0,80.0,15.0,50.0,4.0,,,46.62,52.2,-5.580000000000005,146.2,35.4,False
42.9,7.0,54.5,33.0,56.1,246.0,38.1,21.0,43.8,16.0,,,60.4,207.0,37.5,8.0,50.0,166.0,51.8,137.0,47.08,39.94,7.140000000000001,64.6,103.6,False
45.8,48.0,,,56.2,477.0,72.7,11.0,60.0,10.0,60.1,271.0,52.0,415.0,54.5,33.0,64.2,53.0,65.2,23.0,58.68,59.2,-0.5200000000000031,109.2,159.0,False
57.5,40.0,55.9,136.0,51.0,147.0,66.1,59.0,60.0,65.0,37.5,8.0,37.5,16.0,59.7,72.0,44.4,27.0,52.6,38.0,58.1,46.34,11.759999999999998,89.4,32.2,True
52.6,19.0,33.3,6.0,,,38.1,21.0,61.9,21.0,56.9,197.0,57.5,146.0,42.9,14.0,50.0,28.0,50.0,22.0,46.48,51.46,-4.980000000000004,13.4,81.4,False
56.9,197.0,42.9,7.0,0.0,2.0,60.7,28.0,58.0,143.0,53.8,13.0,80.0,5.0,46.2,26.0,60.0,5.0,64.9,191.0,43.7,60.98,-17.279999999999994,75.4,48.0,False
54.6,183.0,,,77.8,9.0,66.1,59.0,61.9,21.0,,,55.6,99.0,70.4,27.0,53.6,28.0,53.7,555.0,65.1,46.66,18.439999999999998,54.4,141.8,True
58.3,12.0,48.8,248.0,,,66.1,59.0,61.9,21.0,60.0,30.0,36.4,33.0,54.2,168.0,45.0,129.0,46.4,56.0,58.78,48.4,10.380000000000003,68.0,83.2,True
55.7,79.0,51.7,58.0,,,72.7,11.0,60.6,66.0,57.7,52.0,0.0,1.0,52.8,36.0,53.8,80.0,54.1,209.0,60.18,43.68,16.5,42.8,75.6,True
64.3,14.0,54.8,93.0,40.0,5.0,86.7,15.0,49.5,111.0,52.4,246.0,41.9,43.0,55.3,544.0,66.1,59.0,61.9,21.0,59.06,55.52,3.539999999999999,47.6,182.6,False
73.3,15.0,75.0,4.0,50.0,162.0,50.9,503.0,58.1,472.0,,,52.2,46.0,77.8,9.0,55.6,18.0,56.9,915.0,61.46,48.5,12.96,231.2,197.6,True
58.3,24.0,59.4,101.0,64.4,135.0,42.9,119.0,44.4,9.0,50.6,237.0,71.3,87.0,50.0,84.0,47.4,38.0,53.6,97.0,53.88,54.58,-0.6999999999999957,77.6,108.6,True
37.5,40.0,0.0,2.0,80.0,5.0,53.7,324.0,55.3,38.0,56.8,190.0,51.4,35.0,42.9,7.0,52.7,91.0,61.8,55.0,45.3,53.12,-7.82,81.8,75.6,False
,,77.8,9.0,57.4,108.0,0.0,3.0,,,62.5,24.0,54.5,22.0,33.3,6.0,38.5,13.0,40.0,15.0,45.07,inf,-inf,,inf,False
58.1,86.0,71.3,87.0,53.3,514.0,50.0,4.0,72.4,29.0,56.2,73.0,53.8,13.0,56.4,188.0,52.5,299.0,53.2,489.0,61.02,54.42,6.600000000000001,144.0,212.4,True
42.9,7.0,52.2,46.0,75.0,4.0,33.3,3.0,59.8,117.0,58.8,641.0,28.6,7.0,51.9,27.0,54.5,11.0,59.9,177.0,52.64,50.74,1.8999999999999986,35.4,172.6,True
60.4,53.0,52.2,46.0,72.4,29.0,57.6,33.0,72.4,29.0,33.3,57.0,56.8,310.0,45.0,40.0,53.3,45.0,63.0,46.0,63.0,50.28,12.719999999999999,38.0,99.6,True
42.9,7.0,77.8,9.0,52.2,985.0,57.1,28.0,55.0,449.0,,,45.0,20.0,41.7,24.0,35.7,14.0,37.5,8.0,57.0,31.98,25.02,295.6,13.2,True
69.6,23.0,77.8,9.0,100.0,4.0,38.1,21.0,51.2,527.0,20.0,10.0,57.1,28.0,49.6,544.0,52.7,148.0,54.0,87.0,67.34,46.68,20.660000000000004,116.8,163.4,True
52.5,101.0,77.8,9.0,53.8,392.0,,,52.7,93.0,49.3,140.0,57.4,148.0,0.0,1.0,35.5,31.0,53.9,89.0,59.2,39.22,19.980000000000004,119.0,81.8,True
33.3,3.0,40.0,5.0,58.3,12.0,64.3,14.0,,,75.0,4.0,77.8,9.0,56.4,188.0,,,53.2,489.0,48.97,,,,,False
54.1,37.0,77.8,9.0,64.4,73.0,66.7,9.0,48.6,35.0,0.0,3.0,0.0,2.0,20.0,5.0,45.0,20.0,50.0,44.0,62.32,23.0,39.32,32.6,14.8,True
54.3,744.0,45.7,35.0,66.7,3.0,100.0,1.0,47.5,40.0,51.5,99.0,68.0,50.0,57.8,45.0,66.7,3.0,44.1,59.0,62.84,57.62,5.220000000000006,164.6,51.2,True
50.0,2.0,50.0,16.0,30.8,13.0,47.5,59.0,68.4,19.0,49.3,71.0,77.8,9.0,52.0,281.0,,,54.5,11.0,49.34,46.72,2.6200000000000045,21.8,74.4,False
42.1,19.0,52.2,46.0,40.0,5.0,76.9,13.0,58.1,43.0,62.5,24.0,45.8,24.0,63.6,11.0,46.7,30.0,52.9,87.0,53.86,54.3,-0.4399999999999977,25.2,35.2,False
0.0,1.0,52.2,46.0,57.8,45.0,49.1,224.0,66.7,3.0,56.1,506.0,50.0,6.0,,,63.5,293.0,63.4,71.0,45.16,46.6,-1.4400000000000048,63.8,175.2,False
0.0,2.0,52.2,46.0,25.0,4.0,,,72.4,29.0,54.3,744.0,65.6,32.0,58.8,160.0,50.0,24.0,50.0,42.0,37.4,55.74,-18.340000000000003,16.2,200.4,False
60.8,130.0,71.3,87.0,57.1,324.0,50.0,10.0,72.4,29.0,50.0,34.0,51.1,528.0,58.0,81.0,35.7,14.0,50.3,292.0,62.32,49.02,13.299999999999997,116.0,189.8,True
58.1,74.0,51.3,232.0,100.0,3.0,54.9,51.0,48.3,147.0,38.1,21.0,50.0,4.0,0.0,1.0,40.0,5.0,28.6,7.0,62.52,31.34,31.180000000000003,101.4,7.6,True
58.3,36.0,37.0,27.0,44.4,9.0,55.0,20.0,75.0,12.0,54.9,368.0,50.0,4.0,45.7,81.0,55.9,34.0,66.7,6.0,53.94,54.64,-0.7000000000000028,20.8,98.6,True
55.2,87.0,52.6,19.0,54.1,170.0,31.8,44.0,45.8,83.0,61.3,62.0,52.2,46.0,55.6,9.0,62.7,51.0,47.3,55.0,47.9,55.82,-7.920000000000002,80.6,44.6,False
56.0,125.0,61.1,18.0,100.0,2.0,57.4,47.0,68.3,60.0,61.0,154.0,51.5,103.0,58.8,160.0,60.0,5.0,71.4,14.0,68.56,60.54,8.020000000000003,50.4,87.2,True
51.5,169.0,52.2,46.0,51.6,545.0,58.2,110.0,60.9,69.0,55.1,356.0,59.7,471.0,56.3,490.0,75.0,4.0,57.4,383.0,54.88,60.7,-5.82,187.8,340.8,True
